id,osm_type,lon,lat,name,category,subcategory,address,website
357545313,node,-76.492838,42.5281752,Asbury Church,amenity,place_of_worship,2978 North Triphammer Road,
357550995,node,-76.4657724,42.5006279,Brown Cemetery,amenity,grave_yard,,
357552741,node,-76.4885515,42.4660762,Cayuga Heights School,amenity,school,,
357559160,node,-76.4954959,42.450906,Fall Creek School,amenity,school,,
357561771,node,-76.557921,42.4934204,Margaret Gibson Preschool,amenity,kindergarten,,
357568665,node,-76.5339334,42.5437189,Lansing High School,amenity,school,300 Ridge Road,https://www.lansingschools.org/domain/11
357568667,node,-76.5463311,42.537572,Myers Park,leisure,park,,http://www.lansingrec.com/content/blogcategory/3/8/
357568674,node,-76.531104,42.5446043,Lansing Elementary School,amenity,school,284 Ridge Road,
357574438,node,-76.4679948,42.4734058,Northeast Elementary School,amenity,school,,
357581354,node,-76.6143901,42.4956277,Quaker Cemetery,amenity,grave_yard,,
357581425,node,-76.6166124,42.4956277,Quaker Settlement Church,amenity,place_of_worship,,
357590247,node,-76.4943842,42.5486831,South Lansing School for Girls,amenity,school,,
357597941,node,-76.593834,42.4003509,Woodward Cemetery,amenity,grave_yard,,
357633590,node,-76.5002778,42.4533333,Church of Christ,amenity,place_of_worship,,
357633598,node,-76.5016667,42.4438889,Calvary Baptist Church,amenity,place_of_worship,,
357633605,node,-76.5022222,42.4422222,Greater Ithaca Activities Center (GIAC),amenity,school,,
357633608,node,-76.5022222,42.4413889,Beverly J. Martin Elementary School,amenity,school,,
357633612,node,-76.5036111,42.4416667,Immaculate Conception Parochial Roman Catholic School,amenity,school,,
357633621,node,-76.5074996,42.4402726,Assembly of God Church,amenity,place_of_worship,,
357633627,node,-76.5047222,42.4377778,Saint James African Methodist Episcopal Zion Church,amenity,place_of_worship,,
357633643,node,-76.4960105,42.4428283,First Methodist Church,amenity,place_of_worship,,
357633649,node,-76.4987232,42.4423826,First Presbyterian Church,amenity,place_of_worship,,
357633665,node,-76.4966667,42.4447222,Seventh Day Adventist Church,amenity,place_of_worship,,
357633674,node,-76.4836111,42.4422222,Cascadilla School,amenity,school,,
357633677,node,-76.4789059,42.4376841,First Ithaca Chinese Christian Church,amenity,place_of_worship,,
357633678,node,-76.4858333,42.4577778,First Congregational Church of Ithaca,amenity,place_of_worship,309 Highland Road,https://fccithaca.org/
357644144,node,-76.4665,42.448,Muenscher Poisonous Plants Garden,leisure,garden,,
357644147,node,-76.4768,42.4494,Deans Garden,leisure,garden,,
357644151,node,-76.4762822,42.4491637,Student Centennial Garden,leisure,garden,,
357644153,node,-76.4814,42.4481,Farrand Garden,leisure,garden,,
357644156,node,-76.4805134,42.4479146,Rockwell Azalea Garden,leisure,garden,,
357644159,node,-76.4821885,42.4467561,Peter Plaza,leisure,park,,
357652574,node,-76.5034077,42.537317,Field School House,tourism,museum,,https://www.lansinghistory.com
357652622,node,-76.5388303,42.5424254,All Saints Church,amenity,place_of_worship,347 Ridge Road,
357652625,node,-76.5044444,42.5358333,East Shore Fellowship,amenity,place_of_worship,2049 East Shore Drive,
357652628,node,-76.5266667,42.5444444,Lansing United Methodist Church,amenity,place_of_worship,32 Brickyard Road,https://lansingunited.org/
357653835,node,-76.5002778,42.4183333,Jim Butterfield Stadium,leisure,park,,
357653839,node,-76.5005556,42.4197222,Freeman Field,leisure,park,,
357653843,node,-76.4988889,42.4166667,Kostrinsky Field,leisure,park,,
365301700,node,-76.4990906,42.4455433,Kinney Drugs,amenity,pharmacy,,
368044272,node,-76.5011111,42.4363889,Tompkins County Chapter American Red Cross,building,yes,,
368045162,node,-76.4792536,42.4532535,Carol Tatkon Center,tourism,information,,
368045174,node,-76.4702592,42.4489937,McClintock Shed,building,yes,,
368045201,node,-76.4889675,42.4489979,Boldt Tower,building,yes,,
368045512,node,-76.4969444,42.4205556,Hill Center,building,yes,,
368045514,node,-76.4980556,42.42,Center For Health Sciences,building,yes,,
368045517,node,-76.495,42.4211111,Gannett Center,building,yes,,
368045526,node,-76.4958333,42.4211111,Whalen Center For Music,building,yes,,
368045674,node,-76.5005556,42.4186111,Ceracche Center,building,yes,,
368045678,node,-76.4983333,42.4211111,Dillingham Center,building,yes,,
368052060,node,-76.4977371,42.4423512,Tompkins County Jail,amenity,prison,,
368057074,node,-76.5036111,42.4375,Southside Community Center,amenity,community_centre,305 South Plain Street,
368057082,node,-76.4991667,42.4552778,Claude L Kulp Hall,building,yes,,
368059026,node,-76.4747627,42.4455048,Humphreys Service Building,building,yes,,
368059039,node,-76.4878,42.4475,War Memorial Hall,building,yes,,
368059042,node,-76.4877932,42.4464379,McFaddin Hall,building,yes,,
368060043,node,-76.4930556,42.4213889,Tallcott Hall,building,yes,,
368060069,node,-76.4922222,42.4213889,Rowland Hall,building,yes,,
368060074,node,-76.4986111,42.4202778,Smiddy Hall,building,yes,,
368060079,node,-76.4938889,42.4211111,Holmes Hall,building,yes,,
368060084,node,-76.4933333,42.4216667,Hood Hall,building,yes,,
368060099,node,-76.4925,42.4219444,Hilliard Hall,building,yes,,
368060103,node,-76.4922222,42.4258333,Emerson Hall,building,yes,,
368060107,node,-76.4938889,42.4219444,Egbert Hall,building,yes,,
413307315,node,-76.5019684,42.4393988,,amenity,post_box,,
413307317,node,-76.5056245,42.439162,National,amenity,car_rental,,
413307318,node,-76.5081149,42.4394481,Mobil,amenity,fuel,540 West State Street,https://www.exxon.com/en/find-station/mobil-ithaca-ny-yazzymkts2-200310641ex
469059239,node,-76.5137805,42.4015371,,amenity,toilets,,
829688129,node,-76.4908561,42.4832941,,amenity,fast_food,,
829688145,node,-76.4909848,42.4835156,,amenity,cafe,,
829688166,node,-76.4831206,42.4832228,Aldi,shop,supermarket,2309 North Triphammer Road,https://stores.aldi.us/ny/ithaca/2309-north-triphammer-rd
829688173,node,-76.4852556,42.4818777,Adelita's Mexican Cocina and Tequila,amenity,restaurant,2300 North Triphammer Road,https://www.adelitascocina.com/
829688184,node,-76.4637658,42.4767661,TST BOCES,amenity,school,555 Warren Road,https://www.tstboces.org/
829688188,node,-76.468068,42.4754763,Dewitt Middle School,amenity,school,,
829688219,node,-76.4662012,42.4767978,,amenity,school,,
829688222,node,-76.4658364,42.4759511,,amenity,school,,
829688225,node,-76.4644202,42.475682,,amenity,school,,
835647656,node,-76.4661171,42.4778863,,amenity,school,,
977010239,node,-76.4642215,42.4377361,P&C Fresh,shop,supermarket,315 Pine Tree Road,
977202200,node,-76.4876165,42.4421961,Sangam,amenity,restaurant,424 Eddy Street,https://sangamindianrestaurantithaca.com/
977202978,node,-76.4854725,42.4422537,Collegetown Bagels,amenity,fast_food,420 College Avenue,https://www.collegetownbagels.com/
977203388,node,-76.4862265,42.4415095,Ned's Pizza,amenity,restaurant,139 Dryden Road,
977212085,node,-76.4972057,42.4406962,Hilton Garden Inn,tourism,hotel,120 East Seneca Street,https://www.hilton.com/en/hotels/ithiggi-hilton-garden-inn-ithaca/
1042172692,node,-76.510393,42.439756,,amenity,bicycle_parking,,
1042172700,node,-76.5080064,42.4453354,710 Hancock,amenity,bicycle_parking,,
1042172712,node,-76.4937418,42.4395976,,amenity,bicycle_parking,,
1042172725,node,-76.498344,42.4387584,City Hall,amenity,bicycle_parking,,
1042172732,node,-76.509642,42.4395308,,amenity,bicycle_parking,,
1042172738,node,-76.5101411,42.4398009,,amenity,bicycle_parking,,
1042172741,node,-76.4982037,42.4393262,,amenity,bicycle_parking,,
1042172750,node,-76.4956408,42.4388692,,amenity,bicycle_parking,,
1043054292,node,-76.4985054,42.4385144,Tompkins County Public Library,amenity,bicycle_parking,,
1043054306,node,-76.4986341,42.4412381,Greenstar Oasis,amenity,bicycle_parking,,
1043054339,node,-76.496086,42.439607,,amenity,bicycle_parking,,
1043054351,node,-76.49688,42.4402444,,amenity,bicycle_parking,,
1043054359,node,-76.499455,42.4445051,Gimme!Coffee,amenity,bicycle_parking,,
1043054388,node,-76.4966045,42.4386278,Urban Outfitters,amenity,bicycle_parking,,
1043054399,node,-76.4860763,42.441535,,amenity,bicycle_parking,,
1043054413,node,-76.4864733,42.4416775,,amenity,bicycle_parking,,
1043054440,node,-76.4967613,42.4410679,,amenity,bicycle_parking,,
1043054454,node,-76.5059083,42.4393933,,amenity,bicycle_parking,,
1043054460,node,-76.4864893,42.4415469,,amenity,bicycle_parking,,
1043054486,node,-76.4966502,42.4405636,Seneca Street Station,highway,bus_stop,,
1043054492,node,-76.5066541,42.439375,,amenity,bicycle_parking,,
1043054496,node,-76.4973949,42.4380908,,amenity,bicycle_parking,,
1043054512,node,-76.4968102,42.4403434,,amenity,bicycle_parking,,
1043054522,node,-76.4965849,42.4412777,,amenity,bicycle_parking,,
1043054530,node,-76.4991043,42.4450924,Fall Creek Family Dentistry,amenity,bicycle_parking,,
1043054555,node,-76.5074157,42.4362102,CVS Pharmacy,amenity,bicycle_parking,,
1043054558,node,-76.4988004,42.4425007,,amenity,bicycle_parking,,
1043054567,node,-76.4857169,42.4415508,,amenity,bicycle_parking,,
1043054590,node,-76.4974164,42.4383283,,amenity,bicycle_parking,,
1043054598,node,-76.498885,42.4390485,Morgan's,amenity,bicycle_parking,,
1043054604,node,-76.4967285,42.4406452,,amenity,bicycle_parking,,
1043054611,node,-76.4958071,42.4406363,,amenity,bicycle_parking,,
1043054628,node,-76.4947825,42.4405809,,amenity,bicycle_parking,,
1043054639,node,-76.4853279,42.4416836,,amenity,bicycle_parking,,
1043054657,node,-76.486366,42.44163,,amenity,bicycle_parking,,
1043054663,node,-76.4988433,42.4392636,,amenity,bicycle_parking,,
1043054670,node,-76.4956086,42.4402998,,amenity,bicycle_parking,,
1043054689,node,-76.4996802,42.4430668,Ithaca Med,amenity,bicycle_parking,,
1043054701,node,-76.4966768,42.4408631,,amenity,bicycle_parking,,
1043054731,node,-76.4956461,42.4406284,,amenity,bicycle_parking,,
1043054738,node,-76.4985966,42.4395477,,amenity,bicycle_parking,,
1043054760,node,-76.4970892,42.4395912,,amenity,bicycle_parking,,
1043054765,node,-76.4855524,42.4415479,,amenity,bicycle_parking,,
1043054771,node,-76.496481,42.4395944,,amenity,bicycle_parking,,
1043054775,node,-76.4974647,42.4387717,Green St garage,amenity,bicycle_parking,,
1043054793,node,-76.4976793,42.438554,Green St bus stop,amenity,bicycle_parking,,
1043054802,node,-76.5019762,42.4421365,,amenity,bicycle_parking,,
1045328755,node,-76.5456815,42.3983013,,amenity,parking,,
1046901941,node,-76.4856066,42.4423461,Schwartz Bike Racks,amenity,bicycle_parking,,
1046945073,node,-76.5157697,42.4454612,,amenity,bicycle_parking,,
1046945080,node,-76.4978204,42.4370211,,amenity,bicycle_parking,,
1046945091,node,-76.5091194,42.4508291,,amenity,bicycle_parking,,
1046945093,node,-76.4991722,42.4401724,,amenity,bicycle_parking,,
1046945099,node,-76.5089569,42.4509633,,amenity,bicycle_parking,,
1046945103,node,-76.5092429,42.450715,,amenity,bicycle_parking,,
1046945116,node,-76.5099976,42.4504487,,amenity,bicycle_parking,,
1046945120,node,-76.4991709,42.4399804,,amenity,bicycle_parking,,
1046945131,node,-76.4985065,42.4405178,,amenity,bicycle_parking,,
1046945144,node,-76.4946426,42.4433654,,amenity,bicycle_parking,,
1046945148,node,-76.5093783,42.4506033,,amenity,bicycle_parking,,
1046945152,node,-76.5041718,42.440117,,amenity,bicycle_parking,,
1046983334,node,-76.4815327,42.4529174,Risley Theater,amenity,theatre,,
1151424710,node,-76.4994478,42.4444636,Gimme! Coffee,amenity,cafe,430 North Cayuga Street,https://www.gimmecoffee.com/
1215009622,node,-76.4970232,42.4405972,Starbucks,amenity,cafe,,
1219032903,node,-76.4951981,42.4394242,Collegetown Bagels,amenity,fast_food,301 East State Street,https://www.collegetownbagels.com/
1219032919,node,-76.4985793,42.441172,GreenStar Food Co+op,shop,supermarket,215 North Cayuga Street,https://greenstar.coop/dewitt/
1219032943,node,-76.4986321,42.4406028,Moosewood Restaurant,amenity,restaurant,215 North Cayuga Street,https://www.moosewoodrestaurant.com/
1219032966,node,-76.4958318,42.4403705,Asia Cuisine,amenity,restaurant,126 North Aurora Street,
1219032995,node,-76.4964928,42.43974,Bank of America,amenity,bank,,
1221372469,node,-76.497232,42.4389256,Cinemapolis,amenity,cinema,120 120,
1224776936,node,-76.5057613,42.4392832,,amenity,car_sharing,,
1224776945,node,-76.505544,42.4443714,,amenity,car_sharing,,
1224776950,node,-76.4975355,42.4387008,,amenity,car_sharing,,
1224776953,node,-76.4995085,42.4496498,,amenity,car_sharing,,
1224776967,node,-76.4991679,42.4447869,,amenity,car_sharing,,
1224786270,node,-76.4790975,42.4475403,,amenity,car_sharing,,
1224786273,node,-76.488686,42.4387112,,amenity,car_sharing,,
1224786275,node,-76.4859524,42.4421105,,amenity,car_sharing,,
1224786276,node,-76.4874334,42.4422692,,amenity,car_sharing,,
1224786279,node,-76.489512,42.4450837,,amenity,car_sharing,,
1224786289,node,-76.504012,42.4367684,,amenity,car_sharing,,
1234244215,node,-76.4961321,42.4397347,The Outdoor Store,shop,sports,,
1238895722,node,-76.4851498,42.4420697,Bank of America,amenity,atm,,https://locators.bankofamerica.com/ny/ithaca/atm-ithaca-101148.html
1244429544,node,-76.4631336,42.4900832,,public_transport,platform,,
1244429556,node,-76.4631662,42.4900604,,public_transport,stop_position,,
1264187771,node,-76.494817,42.4522761,Fall Creek House,amenity,pub,302 Lake Street,
1301301089,node,-76.5982736,42.5444007,Inn at Taughannock Falls,tourism,guest_house,2030 Gorge Road,https://www.inntfalls.com/
1301301212,node,-76.5993075,42.5460381,,amenity,toilets,,
1301351048,node,-76.484444,42.4452945,Olin Hall,amenity,bicycle_parking,,
1301351058,node,-76.483638,42.4484967,Goldwin Smith Hall,amenity,bicycle_parking,,
1301351059,node,-76.4851626,42.4456688,Gannett Health Center,amenity,bicycle_parking,,
1301351060,node,-76.4835859,42.4496253,Goldwin Smith Hall,amenity,bicycle_parking,,
1301351062,node,-76.4821171,42.4488265,Rockefeller Hall,amenity,bicycle_parking,,
1301351063,node,-76.4850994,42.4478567,Uris Library,amenity,bicycle_parking,,
1301351065,node,-76.4851255,42.4419281,Bike Rack,shop,vacant,,
1301351066,node,-76.4855045,42.4465258,Willard Straight Hall,amenity,bicycle_parking,,
1301351067,node,-76.4821535,42.4493884,Rockefeller Hall,amenity,bicycle_parking,,
1301351071,node,-76.4828552,42.4473004,Day Hall,amenity,bicycle_parking,,
1301351072,node,-76.4821231,42.4469508,Uris Hall,amenity,bicycle_parking,,
1301351075,node,-76.4811563,42.4484641,Big Red Barn,amenity,bicycle_parking,,
1301351076,node,-76.4827101,42.4494298,,amenity,bicycle_parking,,
1312150616,node,-76.509638,42.430937,Eastern Mountain Sports,shop,outdoor,,
1312150630,node,-76.5483517,42.5363828,Myers Park Boat Launch,leisure,slipway,,
1312151155,node,-76.5087461,42.4426598,Ithaca Bakery,amenity,cafe,,
1312151263,node,-76.5101289,42.4311185,Empire Vision Center,shop,optician,,
1312151304,node,-76.5088551,42.4444648,Purity Ice Cream,amenity,ice_cream,700 Cascadilla Street,https://www.purityicecream.com
1312550277,node,-76.5111367,42.440508,Ren's Mart,amenity,bicycle_parking,,
1314709319,node,-76.4811435,42.44954,Clark Hall,amenity,bicycle_parking,,
1315586546,node,-76.4970158,42.4405264,,amenity,bicycle_parking,,
1319459816,node,-76.4968416,42.442514,,amenity,bicycle_parking,,
1320831975,node,-76.4818392,42.4458495,,amenity,bicycle_parking,,
1320865825,node,-76.5085143,42.428556,Chemung Canal Trust Company,amenity,bank,304 Elmira Road,
1327867391,node,-76.4851858,42.4488294,,amenity,bicycle_parking,,
1330170266,node,-76.4796478,42.4458014,,amenity,bicycle_parking,,
1676910076,node,-76.4972578,42.4530617,Northstar House,amenity,restaurant,202 East Falls Street,https://www.northstarpub.com/
1676946836,node,-76.495788,42.4397495,Simeon's American Bistro,amenity,restaurant,224 East State Street,https://www.simeonsithaca.com/
1676946839,node,-76.4970754,42.4420456,United States Postal Service,amenity,post_box,,
1676946840,node,-76.4858057,42.4463624,Cornell Cinema,amenity,cinema,,
1676946841,node,-76.4964333,42.4409708,,amenity,post_office,,
1676946843,node,-76.4983146,42.4411746,Buffalo Street Books,shop,books,,https://www.buffalostreetbooks.com/
1676946847,node,-76.4978801,42.4406046,Tompkins Community Bank,amenity,bank,,
1676946849,node,-76.4944844,42.4430827,Court @ Linn,highway,bus_stop,,
1676946851,node,-76.4970271,42.4406983,Kilpatrick's Publick House,amenity,pub,130 East Seneca Street,https://www.kilpatrickspub.com/
1676946852,node,-76.5048699,42.44716,Mira Bistro,amenity,restaurant,,http://mirabistro.com/
1676946857,node,-76.4970379,42.4403304,M&T Bank,amenity,bank,,https://locations.mtb.com/ny/ithaca/bank-branches-and-atms-ithaca-ny-461.html
1676946858,node,-76.4968441,42.442561,Tioga & Court,highway,bus_stop,,
1898799154,node,-76.4935114,42.4504008,Gun Hill Residence,building,apartments,210 Lake Street,
2095822763,node,-76.4812249,42.4533598,Louie's Lunch,amenity,fast_food,,https://www.louieslunch.com/
2095822851,node,-76.4822066,42.4532608,Risley Dining,amenity,restaurant,,
2095832605,node,-76.4833193,42.449071,Temple of Zeus,amenity,cafe,,
2095832647,node,-76.4842129,42.4508701,The Green Dragon,amenity,cafe,,
2095832657,node,-76.4857954,42.4465778,Okenshields,amenity,restaurant,,
2095832664,node,-76.4856289,42.4450836,Gannett Lot,amenity,parking,,
2095832671,node,-76.4846903,42.4479489,Amit Bhatia Libe Café,amenity,cafe,,
2095832728,node,-76.4855862,42.4463774,Cascadeli,shop,deli,,
2095832766,node,-76.485854,42.4440195,Cornell Law Library,amenity,library,,
2095832799,node,-76.4843294,42.4447395,Engineering Library,amenity,library,,
2095832825,node,-76.4801359,42.4465516,United States Post Office,amenity,post_office,,
2095832827,node,-76.4830386,42.4470313,,amenity,loading_dock,,
2095834016,node,-76.4790952,42.447945,Trillium,amenity,restaurant,,
2095834018,node,-76.4791167,42.4502091,Martha's,amenity,fast_food,,
2095834019,node,-76.4814047,42.4501265,Goldies,amenity,fast_food,,
2095834022,node,-76.4794439,42.44785,Bus Stop Bagels,amenity,cafe,,
2108337074,node,-76.4759957,42.4535179,North Star Dining,amenity,restaurant,186 Cradit Farm Drive,
2108342502,node,-76.4777169,42.4559956,Robert Purcell Marketplace Eatery,amenity,restaurant,,
2108342524,node,-76.4775184,42.4557581,Bear Necessities,shop,convenience,,
2108342530,node,-76.4793192,42.45318,Carol's Cafe,amenity,cafe,,
2109334544,node,-76.4835817,42.4436034,,amenity,parking,,
2109334556,node,-76.4840591,42.4458558,,amenity,parking,,
2109379766,node,-76.4840068,42.4477673,Kroch Library,amenity,library,,
2116898642,node,-76.4371476,42.4081994,Bethel Grove Bible Church,amenity,place_of_worship,,
2203297133,node,-76.4966573,42.4394861,Downtown Visitor & Ticket Center,tourism,information,,
2240662087,node,-76.497775,42.4421449,First Baptist Church of Ithaca,amenity,place_of_worship,309 North Cayuga Street,https://www.firstbaptistithaca.org/
2260385887,node,-76.4843519,42.4451049,Information Booth (Cornell University),tourism,information,,
2260386184,node,-76.4802119,42.4432377,Information Booth (Cornell University),tourism,information,,
2395662012,node,-76.4670624,42.5396751,At The Corner,tourism,guest_house,304 Peruville Road,http://www.atthecorner.biz
2395664192,node,-76.5031253,42.5377303,Lansing Community Library,amenity,library,27 Auburn Road,https://lansinglibrary.org/
2395664200,node,-76.5028561,42.5372705,Town of Lansing,office,government,29 Auburn Road,https://www.lansingtown.com/
2395664222,node,-76.5057023,42.5377185,Rogue's Harbor,tourism,guest_house,2079 East Shore Drive,https://www.roguesharbor.com/
2395670257,node,-76.4931869,42.5391551,Crossroads Bar and Grill,amenity,restaurant,3120 North Triphammer Road,http://www.thecrossroadsbarandgrille.com/
2396817989,node,-76.5370655,42.5432245,Lansing Middle School,amenity,school,6 Ludlowville Road,
2435751609,node,-76.5017878,42.5384466,,tourism,information,,
2435751612,node,-76.497367,42.5386363,,tourism,information,,
2437701275,node,-76.4917308,42.5389613,Dunkin',amenity,fast_food,32 Peruville Road,https://locations.dunkindonuts.com/en/ny/lansing/32-peruville-rd/346810
2437709978,node,-76.5015858,42.5368848,,tourism,picnic_site,,
2438232761,node,-76.5448556,42.5372832,North Log Cabin,historic,yes,,http://www.northlogcabin.com/
2438232765,node,-76.5495186,42.5370243,,amenity,toilets,,
2438280921,node,-76.5042362,42.5349233,Lake Breeze Ice Cream,amenity,restaurant,2035 East Shore Drive,
2438280922,node,-76.5041109,42.5347682,Lansing Pizzeria,amenity,restaurant,2035 East Shore Drive,http://www.lansingpizzeria.com/
2438285955,node,-76.500939,42.5281516,Eastshore Roadhouse,amenity,restaurant,1928 East Shore Drive,
2439929589,node,-76.5000615,42.5288468,Lisa's Dream Salon,shop,hairdresser,,
2439929590,node,-76.4988224,42.5288804,Engels’ Accounting,office,accountant,,http://www.engelsaccounting.com
2439929591,node,-76.5000454,42.5287638,Lansing Post Office,amenity,post_office,,
2439931894,node,-76.500142,42.5278091,Lansing Car Wash,amenity,car_wash,1901 East Shore Drive,
2439938520,node,-76.4930212,42.538092,No Barks About It,shop,pet_grooming,3114;Triphammer North Triphammer Road;3114,https://www.nobarksaboutit.com/;http://www.nobarksaboutit.com
2439939008,node,-76.4946119,42.5385255,Phoenix Auto of Ithaca,shop,car_repair,119 Auburn Road,
2439976992,node,-76.5307045,42.5437347,Lansing Central School District Office,amenity,school,284 Ridge Road,
2439979030,node,-76.5459609,42.5360905,,amenity,toilets,,
2439992257,node,-76.5449081,42.5376241,,tourism,information,,
2482979014,node,-76.5080695,42.4407124,Milkstand Breakfast & Lunch,amenity,restaurant,215 North Meadow Street,https://www.ithacamilkstand.com/
2657501044,node,-76.4890655,42.4877279,Ciao!,amenity,restaurant,2 Hickory Hollow Lane,https://ciaoithaca.com/
2681142757,node,-76.4739321,42.4482892,CALS-HR,office,educational_institution,208 Mann Drive,
2716327226,node,-76.4725094,42.4477035,Information Booth,tourism,information,360 Tower Road,http://transportation.fs.cornell.edu/
2875057250,node,-76.521114,42.41696,,amenity,drinking_water,,
2875094923,node,-76.607537,42.5387093,,amenity,drinking_water,,
2875094944,node,-76.596056,42.5452663,Taughannock Falls State Park Beach Bathhouse,amenity,toilets,,
2875095132,node,-76.6075536,42.5385917,,amenity,toilets,,
2875095928,node,-76.610052,42.5365635,,tourism,viewpoint,,
2876060701,node,-76.5895678,42.4020909,,amenity,drinking_water,,
2876060702,node,-76.5896229,42.4021155,,amenity,toilets,,
3044882359,node,-76.5124618,42.4562671,,leisure,slipway,,
3044882366,node,-76.5124728,42.4563911,,leisure,slipway,,
3044882369,node,-76.5124837,42.4565148,,leisure,slipway,,
3044882376,node,-76.5124941,42.4566317,,leisure,slipway,,
3102527454,node,-76.5127799,42.4394667,Trombley Tire & Auto Service,shop,tyres,917 West State Street,https://www.trombleytireandauto.com/locations/mode/d/locationid/4.aspx
3102568539,node,-76.5116462,42.4391452,Cayuga Lumber Kitchen and Bath Center,shop,kitchen,801 West State Street,
3137240730,node,-76.4910459,42.482134,Best Buy,shop,electronics,40 Catherwood Road,https://stores.bestbuy.com/ny/ithaca/40-catherwood-rd-384.html
3222632008,node,-76.4941126,42.4400024,,amenity,parking,,
3285149300,node,-76.4829946,42.4498791,Goldwin Smith Hall,highway,bus_stop,,
3285149301,node,-76.4827136,42.4495166,Rockefeller Hall,highway,bus_stop,,
3285149302,node,-76.4827628,42.4454986,Sage Hall,highway,bus_stop,,
3285149303,node,-76.4825813,42.4460107,Statler Hall,highway,bus_stop,,
3366476603,node,-76.4850985,42.440607,Collegetown Crossing,highway,bus_stop,,
3366476604,node,-76.4853767,42.4425719,Schwartz Performing Arts Center,highway,bus_stop,,
3425385700,node,-76.5135509,42.4293146,Bed Bath & Beyond,shop,houseware,,
3425385701,node,-76.513533,42.4290764,Dollar Tree,shop,variety_store,131 Fairgrounds Memorial Parkway,https://www.dollartree.com/locations/ny/ithaca/959/
3509359373,node,-76.5086726,42.4411639,Joe's,amenity,restaurant,,
3509359374,node,-76.5044926,42.460689,,amenity,fountain,,
3509359375,node,-76.5039625,42.4609719,,leisure,playground,,
3509359384,node,-76.5037728,42.4619548,,amenity,toilets,,
3520036175,node,-76.4975856,42.4386061,Green Street Station,highway,bus_stop,,
3676942517,node,-76.4784193,42.4696127,Ned's Pizza,amenity,restaurant,,
3683053646,node,-76.5005658,42.4395892,Capital Corner,amenity,fast_food,140 West State Street,
3758970266,node,-76.4974906,42.4394497,Yellow Deli,amenity,cafe,143 Ithaca Commons;East State Street,https://yellowdeli.com/ithaca-ny
3758974058,node,-76.4972998,42.4394308,Community Room,amenity,community_centre,,
3758974060,node,-76.4968697,42.439439,Scottrade,office,financial,,
3758987559,node,-76.4971503,42.4395602,,amenity,waste_basket,,
3758987560,node,-76.4982895,42.4394182,Autumn Leaves Bookstore,shop,books,115 Ithaca Commons,
3760898459,node,-76.5120564,42.4310855,Plato's Closet,shop,clothes,,
3760898657,node,-76.512058,42.4308155,Sushi Hibachi,amenity,restaurant,,
3763123642,node,-76.4929552,42.4564457,Grave of Carl Sagan,historic,tomb,,
3765493557,node,-76.4988083,42.441504,Dewitt Park Farmers Market,amenity,marketplace,,https://www.ithacamarket.com/
3771360778,node,-76.5119879,42.4264075,Moe's Southwest Grill,amenity,fast_food,324 Elmira Road,
3771360783,node,-76.5108689,42.4438582,Enterprise,amenity,car_rental,,
3773379057,node,-76.4975883,42.4397025,Mockingbird Paperie,shop,stationery,144 East State Street,https://www.mockingbirdpaperie.com/
3773379257,node,-76.4978409,42.439682,The Cellar d'Or,shop,alcohol,,https://www.thecellardor.com/
3777207357,node,-76.4634545,42.437677,Collegetown Bagels,shop,coffee,329 Pine Tree Road,
3780920058,node,-76.5082513,42.4429094,CFCU,amenity,bank,,
3780920059,node,-76.5100908,42.4424679,Wink's Auto Repair,shop,car_repair,,
3780920158,node,-76.5092629,42.4425818,Veterinary Care of Ithaca,amenity,veterinary,,
3793459858,node,-76.4776509,42.4794973,Northeast Pizza,amenity,restaurant,Cinema Drive,
3793459859,node,-76.4774705,42.4795002,Ithaca Tofu Food Market,shop,greengrocer,Cinema Drive,
3793492157,node,-76.477984,42.4795008,Nice and Clean Laundromat,shop,laundry,Cinema Drive,
3793492257,node,-76.4778202,42.479495,Scale House Brewery,amenity,pub,Cinema Drive,
3794341874,node,-76.4922255,42.486898,BJ's,shop,tyres,,
3794341875,node,-76.4995265,42.4387587,Ithaca Generator,leisure,hackerspace,116 West Green Street,https://ithacagenerator.org/
3794341876,node,-76.4835241,42.4831966,Ace Northeast Hardware,shop,hardware;agrarian;doityourself,2309 North Triphammer Road,https://www.acehardware.com/store-details/18602
3794341877,node,-76.480329,42.4799418,Finger Lakes ReUse MegaCenter,shop,second_hand,2255 North Triphammer Road,https://ithacareuse.org/
3794341879,node,-76.4926203,42.4860907,,amenity,charging_station,,
3794343082,node,-76.5114707,42.4402605,Fingerlakes Electric,shop,trade,,
3794343092,node,-76.5089102,42.4440545,,shop,trade,,
3797134757,node,-76.5081745,42.4390976,Signarama,shop,stationery,537 West State Street,
3802206059,node,-76.4935103,42.4392634,Napoli,amenity,restaurant,,
3802206158,node,-76.4939904,42.4390524,Ithaca Coffee Company,amenity,cafe,311 East Green Street,
3834703160,node,-76.5032903,42.408275,Dolce Delights,amenity,cafe,1080 Danby Road,
3834707361,node,-76.5122077,42.4406925,Pete's Coin Laundry,shop,jewelry,,
3834707362,node,-76.5027105,42.407681,Sam Peters Furniture,shop,furniture,,
3834718457,node,-76.5122744,42.4418429,Kelly's,amenity,restaurant,,
3834718458,node,-76.5133759,42.442175,Island Health and Fitness,leisure,fitness_centre,,
3840051820,node,-76.4842285,42.4510624,Franny's,amenity,restaurant,,https://scl.cornell.edu/frannys
